episode,phase,total_reward,steps,success,collision,timeout,epsilon,avg_loss,avg_q,global_train_steps
1027,1,-1.19651,400,0,0,1,0.110557,0.043892,11.78099,210498
1028,1,-1.19588,400,0,0,1,0.110226,0.048036,11.87279,210898
1029,1,-1.069,23,0,1,0,0.109895,0.060349,11.91881,210922
1030,1,-1.19479,400,0,0,1,0.109565,0.04473,11.97045,211322
1031,1,-1.19641,400,0,0,1,0.109237,0.051537,12.0797,211722
1032,1,-1.19633,400,0,0,1,0.108909,0.047977,12.13079,212122
1033,1,-1.19585,400,0,0,1,0.108582,0.04862,12.19034,212522
1034,1,-1.19618,400,0,0,1,0.108256,0.048701,12.27842,212922
1035,1,-1.2,400,0,0,1,0.107932,0.052431,12.29661,213322
1036,1,-1.19639,400,0,0,1,0.107608,0.048715,12.33491,213722
1037,1,-1.19632,400,0,0,1,0.107285,0.053907,12.39954,214122
1038,1,-1.19607,400,0,0,1,0.106963,0.05002,12.4595,214522
1039,1,-1.19731,400,0,0,1,0.106642,0.041638,12.50006,214922
1040,1,-1.19654,400,0,0,1,0.106322,0.048729,12.5381,215322
1041,1,9.60096,135,1,0,0,0.106003,0.040595,12.58859,215458
1042,1,-1.19684,400,0,0,1,0.105685,0.046841,12.61385,215858
1043,1,9.73263,91,1,0,0,0.105368,0.037757,12.66272,215950
1044,1,9.72539,94,1,0,0,0.105052,0.053382,12.65434,216045
1045,1,-1.19722,400,0,0,1,0.104737,0.053149,12.65779,216445
1046,1,-1.1955,400,0,0,1,0.104423,0.051586,12.71115,216845
1047,1,-1.066,22,0,1,0,0.10411,0.058702,12.69829,216868
1048,1,-1.19604,400,0,0,1,0.103797,0.052111,12.73427,217268
1049,1,9.66913,113,1,0,0,0.103486,0.052045,12.71508,217382
1050,1,9.71272,99,1,0,0,0.103175,0.063116,12.73955,217482
1051,1,9.71209,98,1,0,0,0.102866,0.053063,12.76134,217581
1052,1,9.74077,89,1,0,0,0.102557,0.045516,12.7449,217671
1053,1,9.77152,78,1,0,0,0.10225,0.049978,12.76123,217750
1054,1,9.72096,96,1,0,0,0.101943,0.044273,12.68331,217847
1055,1,9.76574,80,1,0,0,0.101637,0.040489,12.72878,217928
1056,1,9.76238,81,1,0,0,0.101332,0.043082,12.79851,218010
1057,1,9.79897,69,1,0,0,0.101028,0.042453,12.76107,218080
1058,1,9.71598,97,1,0,0,0.100725,0.047825,12.77569,218178
1059,1,9.79027,72,1,0,0,0.100423,0.038858,12.76582,218251
1060,1,9.72453,94,1,0,0,0.100122,0.056546,12.78064,218346
1061,1,9.7631,81,1,0,0,0.1,0.065744,12.80721,218428
1062,1,9.76459,81,1,0,0,0.1,0.04728,12.82796,218510
1063,1,9.75127,85,1,0,0,0.1,0.044203,12.83159,218596
1064,1,9.77202,78,1,0,0,0.1,0.046852,12.82532,218675
1065,1,9.74924,86,1,0,0,0.1,0.05527,12.82137,218762
1066,1,9.77833,76,1,0,0,0.1,0.049324,12.81556,218839
1067,1,9.77002,79,1,0,0,0.1,0.049152,12.8127,218919
1068,1,9.77156,78,1,0,0,0.1,0.049534,12.84829,218998
1069,1,9.79015,72,1,0,0,0.1,0.040042,12.85457,219071
1070,1,9.77167,78,1,0,0,0.1,0.045981,12.88055,219150
1071,1,9.77794,76,1,0,0,0.1,0.042399,12.84428,219227
1072,1,9.79295,71,1,0,0,0.1,0.039864,12.88137,219299
1073,1,9.7746,77,1,0,0,0.1,0.04616,12.88509,219377
1074,1,9.77729,76,1,0,0,0.1,0.043494,12.90248,219454
1075,1,9.76872,79,1,0,0,0.1,0.044601,12.90496,219534
1076,1,9.79282,71,1,0,0,0.1,0.050111,12.8533,219606
1077,1,9.75151,85,1,0,0,0.1,0.05818,12.91474,219692
1078,1,9.77787,76,1,0,0,0.1,0.049816,12.92266,219769
1079,1,9.78646,73,1,0,0,0.1,0.054033,12.9531,219843
1080,1,9.75378,84,1,0,0,0.1,0.047244,12.92792,219928
1081,1,9.78378,74,1,0,0,0.1,0.05562,12.95621,220003
1082,1,9.7605,82,1,0,0,0.1,0.051983,12.90693,220086
1083,1,9.78394,74,1,0,0,0.1,0.057143,12.94223,220161
1084,1,9.79535,70,1,0,0,0.1,0.044174,12.97446,220232
1085,1,9.78651,73,1,0,0,0.1,0.045933,12.94099,220306
1086,1,9.81087,65,1,0,0,0.1,0.055972,13.0365,220372
1087,1,9.74446,87,1,0,0,0.1,0.056561,12.9938,220460
1088,1,9.76663,80,1,0,0,0.1,0.053361,12.96112,220541
1089,1,9.5886,139,1,0,0,0.1,0.053274,13.01412,220681
1090,1,9.74174,88,1,0,0,0.1,0.056663,12.95455,220770
1091,1,9.43628,190,1,0,0,0.1,0.061215,12.9873,220961
1092,1,9.30424,234,1,0,0,0.1,0.050525,13.01507,221196
1093,1,9.78326,74,1,0,0,0.1,0.045809,13.05839,221271
1094,1,9.65727,116,1,0,0,0.1,0.059951,13.03595,221388
1095,1,9.59803,136,1,0,0,0.1,0.042412,13.06828,221525
1096,1,9.41266,198,1,0,0,0.1,0.056635,13.03813,221724
1097,1,9.72117,95,1,0,0,0.1,0.058041,13.03822,221820
1098,1,9.67889,109,1,0,0,0.1,0.051632,13.09756,221930
1099,1,9.69386,104,1,0,0,0.1,0.049579,13.10223,222035
1100,1,9.7059,100,1,0,0,0.1,0.049757,13.09497,222136
1101,1,9.17133,279,1,0,0,0.1,0.047276,13.07569,222416
1102,1,9.55014,152,1,0,0,0.1,0.057076,13.06927,222569
1103,1,9.68463,107,1,0,0,0.1,0.045503,13.06669,222677
1104,1,9.80221,68,1,0,0,0.1,0.049835,13.12832,222746
1105,1,9.80811,66,1,0,0,0.1,0.064865,13.10565,222813
1106,1,9.81408,64,1,0,0,0.1,0.036932,13.10281,222878
1107,1,9.59205,138,1,0,0,0.1,0.046658,13.12332,223017
1108,1,9.82574,60,1,0,0,0.1,0.03506,13.05878,223078
1109,1,9.81672,63,1,0,0,0.1,0.056086,13.07638,223142
1110,1,9.81392,64,1,0,0,0.1,0.048922,13.06512,223207
1111,1,9.81044,65,1,0,0,0.1,0.038847,13.07284,223273
1112,1,9.76643,80,1,0,0,0.1,0.045458,13.12636,223354
1113,1,9.81406,64,1,0,0,0.1,0.043203,13.08922,223419
1114,1,9.77552,77,1,0,0,0.1,0.050036,13.07682,223497
1115,1,9.77496,77,1,0,0,0.1,0.049377,13.0886,223575
1116,1,9.66667,113,1,0,0,0.1,0.048149,13.07828,223689
1117,1,9.68193,108,1,0,0,0.1,0.051095,13.07325,223798
1118,1,9.82568,60,1,0,0,0.1,0.051551,13.06551,223859
1119,1,9.71805,96,1,0,0,0.1,0.04891,13.09495,223956
1120,1,9.76907,79,1,0,0,0.1,0.049068,13.09661,224036
1121,1,9.60065,135,1,0,0,0.1,0.047121,13.05446,224172
1122,1,9.78079,75,1,0,0,0.1,0.052774,13.04866,224248
1123,1,9.7027,101,1,0,0,0.1,0.0402,13.08953,224350
1124,1,-1.19708,400,0,0,1,0.1,0.049229,13.10262,224750
1125,1,-1.19562,400,0,0,1,0.1,0.046131,13.12387,225150
1126,1,-1.19557,400,0,0,1,0.1,0.048348,13.10673,225550
1127,1,-1.19507,400,0,0,1,0.1,0.049796,13.11962,225950
1128,1,9.70884,99,1,0,0,0.1,0.040917,13.10056,226050
1129,1,9.47186,178,1,0,0,0.1,0.050447,13.08533,226229
1130,1,-1.19511,400,0,0,1,0.1,0.048043,13.10069,226629
1131,1,9.69958,102,1,0,0,0.1,0.049686,13.06129,226732
1132,1,-1.19521,400,0,0,1,0.1,0.045067,13.04665,227132
1133,1,-1.19517,400,0,0,1,0.1,0.05089,13.02017,227532
1134,1,9.33633,223,1,0,0,0.1,0.039003,13.00099,227756
1135,1,-1.19594,400,0,0,1,0.1,0.039177,12.98883,228156
1136,1,9.23772,256,1,0,0,0.1,0.043012,12.9722,228413
1137,1,-1.19623,400,0,0,1,0.1,0.040901,12.9488,228813
1138,1,-1.19759,400,0,0,1,0.1,0.04185,12.95024,229213
1139,1,-1.19599,400,0,0,1,0.1,0.04312,12.89925,229613
1140,1,-1.19321,400,0,0,1,0.1,0.03692,12.88431,230013
1141,1,-1.19589,400,0,0,1,0.1,0.035236,12.87629,230413
1142,1,-1.19609,400,0,0,1,0.1,0.03257,12.85388,230813
1143,1,-1.19937,400,0,0,1,0.1,0.03964,12.81192,231213
1144,1,-1.19607,400,0,0,1,0.1,0.034461,12.77983,231613
1145,1,-1.19829,400,0,0,1,0.1,0.038374,12.76361,232013
1146,1,-1.1964,400,0,0,1,0.1,0.032962,12.69607,232413
1147,1,-1.19733,400,0,0,1,0.1,0.034385,12.63627,232813
1148,1,-1.19633,400,0,0,1,0.1,0.034745,12.60782,233213
1149,1,-1.19634,400,0,0,1,0.1,0.03538,12.55757,233613
1150,1,-1.19781,400,0,0,1,0.1,0.031465,12.48055,234013
1151,1,-1.075,25,0,1,0,0.1,0.030154,12.45486,234039
1152,1,-1.19797,400,0,0,1,0.1,0.033091,12.40426,234439
1153,1,-1.19693,400,0,0,1,0.1,0.03133,12.3166,234839
1154,1,-1.18482,400,0,0,1,0.1,0.033796,12.23539,235239
1155,1,-1.18557,400,0,0,1,0.1,0.033339,12.15174,235639
1156,1,-1.18468,400,0,0,1,0.1,0.029653,12.06684,236039
1157,1,-1.17595,400,0,0,1,0.1,0.029903,11.97774,236439
1158,1,-1.17723,400,0,0,1,0.1,0.031714,11.88843,236839
1159,1,-1.1921,400,0,0,1,0.1,0.029599,11.78847,237239
1160,1,-1.19193,400,0,0,1,0.1,0.024091,11.70851,237639
1161,1,-1.19314,400,0,0,1,0.1,0.028183,11.62156,238039
1162,1,-1.19618,400,0,0,1,0.1,0.026073,11.54152,238439
1163,1,-1.2,400,0,0,1,0.1,0.025284,11.46522,238839
1164,1,-1.2,400,0,0,1,0.1,0.024981,11.39406,239239
1165,1,-1.19902,400,0,0,1,0.1,0.027055,11.32038,239639
1166,1,-1.2,400,0,0,1,0.1,0.027177,11.24557,240039
1167,1,-1.2,400,0,0,1,0.1,0.024289,11.17566,240439
1168,1,-1.2,400,0,0,1,0.1,0.026032,11.11884,240839
1169,1,-1.2,400,0,0,1,0.1,0.026857,11.05406,241239
1170,1,-1.2,400,0,0,1,0.1,0.030577,10.99302,241639
1171,1,-1.354,118,0,1,0,0.1,0.02836,10.95518,241758
1172,1,-1.2,400,0,0,1,0.1,0.026778,10.91027,242158
1173,1,-1.156,52,0,1,0,0.1,0.023345,10.86404,242211
1174,1,-1.159,53,0,1,0,0.1,0.039219,10.86981,242265
1175,1,-1.2,400,0,0,1,0.1,0.026802,10.8287,242665
1176,1,-1.2,400,0,0,1,0.1,0.027122,10.75721,243065
1177,1,-1.2,400,0,0,1,0.1,0.025755,10.70001,243465
1178,1,-1.2,400,0,0,1,0.1,0.027814,10.63323,243865
1179,1,-1.2,400,0,0,1,0.1,0.02707,10.57764,244265
1180,1,-1.2,400,0,0,1,0.1,0.026111,10.51228,244665
1181,1,-1.2,400,0,0,1,0.1,0.022557,10.44923,245065
1182,1,-1.2,400,0,0,1,0.1,0.027388,10.38184,245465
1183,1,-1.2,400,0,0,1,0.1,0.031531,10.31501,245865
1184,1,-1.138,46,0,1,0,0.1,0.032325,10.27319,245912
1185,1,-1.198,66,0,1,0,0.1,0.02902,10.27567,245979
1186,1,-1.075,25,0,1,0,0.1,0.025318,10.28303,246005
1187,1,-1.06,20,0,1,0,0.1,0.033729,10.23321,246026
1188,1,-1.072,24,0,1,0,0.1,0.011296,10.23905,246051
1189,1,-1.063,21,0,1,0,0.1,0.040677,10.24898,246073
1190,1,-1.042,14,0,1,0,0.1,0.033908,10.22662,246088
1191,1,-1.171,57,0,1,0,0.1,0.021373,10.25767,246146
1192,1,-1.123,41,0,1,0,0.1,0.032638,10.23648,246188
1193,1,-1.108,36,0,1,0,0.1,0.024806,10.22917,246225
1194,1,-1.066,22,0,1,0,0.1,0.037395,10.19023,246248
1195,1,-1.126,42,0,1,0,0.1,0.028736,10.21124,246291
1196,1,-1.21,70,0,1,0,0.1,0.024281,10.18737,246362
1197,1,-1.2,400,0,0,1,0.1,0.031721,10.15377,246762
1198,1,-1.2,400,0,0,1,0.1,0.028384,10.09483,247162
1199,1,-1.2,400,0,0,1,0.1,0.02415,10.04318,247562
1200,1,-1.093,31,0,1,0,0.1,0.018387,10.05265,247594
1201,1,-1.2,400,0,0,1,0.1,0.027684,9.98588,247994
1202,1,-1.114,38,0,1,0,0.1,0.029646,9.95489,248033
1203,1,-1.099,33,0,1,0,0.1,0.033208,9.97144,248067
1204,1,-1.093,31,0,1,0,0.1,0.0301,9.95979,248099
1205,1,-1.102,34,0,1,0,0.1,0.041259,9.93546,248134
1206,1,-1.2,400,0,0,1,0.1,0.029657,9.92268,248534
1207,1,-1.363,121,0,1,0,0.1,0.027841,9.92184,248656
1208,1,-1.129,43,0,1,0,0.1,0.034313,9.87223,248700
1209,1,-1.2,400,0,0,1,0.1,0.027963,9.86713,249100
1210,1,-1.2,400,0,0,1,0.1,0.03083,9.83576,249500
1211,1,-1.066,22,0,1,0,0.1,0.020454,9.80501,249523
1212,1,-1.2,400,0,0,1,0.1,0.026005,9.79891,249923
1213,1,-1.189,63,0,1,0,0.1,0.027618,9.7621,249987
1214,1,-1.075,25,0,1,0,0.1,0.029977,9.77583,250013
1215,1,-1.2,400,0,0,1,0.1,0.029902,9.74314,250413
1216,1,-1.075,25,0,1,0,0.1,0.028256,9.72754,250439
1217,1,-1.2,400,0,0,1,0.1,0.02745,9.69892,250839
1218,1,-1.2,400,0,0,1,0.1,0.027417,9.66618,251239
1219,1,-1.2,400,0,0,1,0.1,0.031319,9.64031,251639
1220,1,-1.2,400,0,0,1,0.1,0.030633,9.60266,252039
1221,1,-1.2,400,0,0,1,0.1,0.026504,9.57475,252439
1222,1,-1.2,400,0,0,1,0.1,0.025514,9.53793,252839
1223,1,-1.2,400,0,0,1,0.1,0.027318,9.50592,253239
1224,1,-1.2,400,0,0,1,0.1,0.024094,9.47143,253639
1225,1,-1.2,400,0,0,1,0.1,0.028836,9.42682,254039
1226,1,-1.2,400,0,0,1,0.1,0.026199,9.37588,254439
1227,1,-1.2,400,0,0,1,0.1,0.02689,9.32455,254839
1228,1,-1.276,92,0,1,0,0.1,0.022767,9.30129,254932
1229,1,-1.2,400,0,0,1,0.1,0.027111,9.27276,255332
1230,1,-1.2,400,0,0,1,0.1,0.027247,9.22579,255732
1231,1,-1.2,400,0,0,1,0.1,0.02704,9.17991,256132
1232,1,-1.2,400,0,0,1,0.1,0.02405,9.13197,256532
1233,1,-1.2,400,0,0,1,0.1,0.020381,9.08783,256932
1234,1,-1.2,400,0,0,1,0.1,0.025581,9.0414,257332
1235,1,-1.2,400,0,0,1,0.1,0.024341,8.99709,257732
1236,1,-1.2,400,0,0,1,0.1,0.024403,8.94603,258132
1237,1,-1.2,400,0,0,1,0.1,0.025563,8.90265,258532
1238,1,-1.2,400,0,0,1,0.1,0.024193,8.85187,258932
1239,1,-1.2,400,0,0,1,0.1,0.021542,8.80474,259332
1240,1,-1.2,400,0,0,1,0.1,0.023257,8.75888,259732
1241,1,-1.2,400,0,0,1,0.1,0.024221,8.71341,260132
1242,1,-1.2,400,0,0,1,0.1,0.022474,8.67158,260532
1243,1,-1.2,400,0,0,1,0.1,0.020524,8.62985,260932
1244,1,-1.2,400,0,0,1,0.1,0.021163,8.59682,261332
1245,1,-1.19885,400,0,0,1,0.1,0.018868,8.55812,261732
1246,1,-1.2,400,0,0,1,0.1,0.021458,8.51856,262132
1247,1,9.43914,189,1,0,0,0.1,0.021257,8.49645,262322
1248,1,9.25605,250,1,0,0,0.1,0.023944,8.46646,262573
1249,1,9.175,277,1,0,0,0.1,0.02606,8.44859,262851
1250,1,9.15099,285,1,0,0,0.1,0.024174,8.41891,263137
1251,1,9.56455,147,1,0,0,0.1,0.016776,8.40413,263285
1252,1,9.41471,197,1,0,0,0.1,0.024491,8.39241,263483
1253,1,-1.2,400,0,0,1,0.1,0.020141,8.36192,263883
1254,1,-1.141,47,0,1,0,0.1,0.031284,8.34304,263931
1255,1,9.19881,269,1,0,0,0.1,0.022781,8.32425,264201
1256,1,9.35212,218,1,0,0,0.1,0.022675,8.30796,264420
1257,1,9.72726,93,1,0,0,0.1,0.029763,8.29062,264514
1258,1,-1.2,400,0,0,1,0.1,0.021763,8.27171,264914
1259,1,-1.207,69,0,1,0,0.1,0.01813,8.25261,264984
1260,1,-1.435,145,0,1,0,0.1,0.021591,8.2392,265130
1261,1,-1.2,400,0,0,1,0.1,0.019819,8.21363,265530
1262,1,-1.2,400,0,0,1,0.1,0.02069,8.18776,265930
1263,1,-1.2,400,0,0,1,0.1,0.019801,8.14906,266330
1264,1,-1.2,400,0,0,1,0.1,0.021556,8.11436,266730
1265,1,-1.2,400,0,0,1,0.1,0.020326,8.08836,267130
1266,1,-1.198,66,0,1,0,0.1,0.021465,8.07408,267197
1267,1,-1.2,400,0,0,1,0.1,0.020491,8.05313,267597
1268,1,-1.2,400,0,0,1,0.1,0.022573,8.03423,267997
1269,1,-1.2,400,0,0,1,0.1,0.020984,8.04021,268397
1270,1,-1.2,400,0,0,1,0.1,0.021345,8.0095,268797
1271,1,-1.2,400,0,0,1,0.1,0.022106,7.99332,269197
1272,1,-1.225,75,0,1,0,0.1,0.023169,8.00235,269273
1273,1,-1.2,400,0,0,1,0.1,0.020584,7.98223,269673
1274,1,-1.282,94,0,1,0,0.1,0.024946,7.98731,269768
1275,1,-1.2,400,0,0,1,0.1,0.021582,7.97992,270168
1276,1,-1.2,400,0,0,1,0.1,0.020851,7.99503,270568
1277,1,-1.2,400,0,0,1,0.1,0.023088,7.98998,270968
1278,1,-1.2,400,0,0,1,0.1,0.019756,7.98378,271368
1279,1,-1.2,400,0,0,1,0.1,0.024123,7.96682,271768
1280,1,-1.072,24,0,1,0,0.1,0.016538,7.95321,271793
1281,1,9.71215,98,1,0,0,0.1,0.022897,7.97262,271892
1282,1,9.39338,204,1,0,0,0.1,0.019252,7.96671,272097
1283,1,-1.315,105,0,1,0,0.1,0.020486,7.94968,272203
1284,1,-1.2,400,0,0,1,0.1,0.02336,7.95641,272603
1285,1,-1.2,400,0,0,1,0.1,0.023395,7.93337,273003
1286,1,-1.2,400,0,0,1,0.1,0.021099,7.96745,273403
1287,1,-1.2,400,0,0,1,0.1,0.026527,7.984,273803
1288,1,-1.2,400,0,0,1,0.1,0.024711,7.99536,274203
1289,1,-1.2,400,0,0,1,0.1,0.021371,7.98775,274603
1290,1,-1.2,400,0,0,1,0.1,0.023872,7.98813,275003
1291,1,-1.2,400,0,0,1,0.1,0.024295,7.97134,275403
1292,1,-1.2,400,0,0,1,0.1,0.020723,7.95271,275803
1293,1,-1.072,24,0,1,0,0.1,0.033838,7.96652,275828
1294,1,-1.2,400,0,0,1,0.1,0.021813,7.94973,276228
1295,1,-1.2,400,0,0,1,0.1,0.023358,7.94254,276628
1296,1,-1.2,400,0,0,1,0.1,0.025155,7.93771,277028
1297,1,-1.2,400,0,0,1,0.1,0.023877,7.93,277428
1298,1,-1.2,400,0,0,1,0.1,0.024508,7.91135,277828
1299,1,9.69425,104,1,0,0,0.1,0.025799,7.92205,277933
1300,1,-1.2,400,0,0,1,0.1,0.021425,7.8938,278333
1301,1,9.77211,78,1,0,0,0.1,0.022846,7.86037,278412
1302,1,9.793,71,1,0,0,0.1,0.024303,7.90622,278484
1303,1,9.77807,76,1,0,0,0.1,0.022686,7.89355,278561
1304,1,-1.2,400,0,0,1,0.1,0.026853,7.87842,278961
1305,1,-1.2,400,0,0,1,0.1,0.02659,7.85834,279361
1306,1,9.81959,62,1,0,0,0.1,0.026802,7.8859,279424
1307,1,9.59143,138,1,0,0,0.1,0.026061,7.85962,279563
1308,1,9.54134,155,1,0,0,0.1,0.020711,7.85576,279719
1309,1,9.78695,73,1,0,0,0.1,0.018127,7.85822,279793
1310,1,9.71452,97,1,0,0,0.1,0.022657,7.8358,279891
1311,1,-1.2,400,0,0,1,0.1,0.021111,7.83758,280291
1312,1,9.59764,136,1,0,0,0.1,0.024219,7.84801,280428
1313,1,9.58011,142,1,0,0,0.1,0.022903,7.85151,280571
1314,1,-1.2,400,0,0,1,0.1,0.019322,7.82986,280971
1315,1,9.55001,152,1,0,0,0.1,0.024658,7.81176,281124
1316,1,9.51103,165,1,0,0,0.1,0.024903,7.82917,281290
1317,1,-1.2,400,0,0,1,0.1,0.022873,7.81298,281690
1318,1,-1.19775,400,0,0,1,0.1,0.021741,7.8153,282090
1319,1,-1.2,400,0,0,1,0.1,0.025426,7.81031,282490
1320,1,-1.19595,400,0,0,1,0.1,0.024874,7.78695,282890
1321,1,-1.19653,400,0,0,1,0.1,0.019668,7.79181,283290
1322,1,9.09024,305,1,0,0,0.1,0.025539,7.78868,283596
1323,1,-1.19624,400,0,0,1,0.1,0.022927,7.78306,283996
1324,1,9.12733,293,1,0,0,0.1,0.021481,7.79398,284290
1325,1,-1.1965,400,0,0,1,0.1,0.022788,7.77836,284690
1326,1,9.75353,84,1,0,0,0.1,0.022347,7.78143,284775
1327,1,-1.19875,400,0,0,1,0.1,0.020917,7.77075,285175
1328,1,-1.19385,400,0,0,1,0.1,0.02479,7.76617,285575
1329,1,9.68735,106,1,0,0,0.1,0.01851,7.78953,285682
1330,1,9.68498,107,1,0,0,0.1,0.019408,7.7664,285790
1331,1,9.72753,93,1,0,0,0.1,0.023455,7.77642,285884
1332,1,9.71143,98,1,0,0,0.1,0.024287,7.76635,285983
1333,1,9.71831,96,1,0,0,0.1,0.019625,7.76814,286080
1334,1,9.81081,65,1,0,0,0.1,0.017449,7.75496,286146
1335,1,9.6941,104,1,0,0,0.1,0.022163,7.75935,286251
1336,1,9.72363,94,1,0,0,0.1,0.024269,7.76317,286346
1337,1,9.63412,124,1,0,0,0.1,0.026221,7.74235,286471
1338,1,9.70952,99,1,0,0,0.1,0.025963,7.73798,286571
1339,1,9.58577,140,1,0,0,0.1,0.023156,7.74356,286712
1340,1,9.75349,84,1,0,0,0.1,0.022409,7.7538,286797
1341,1,9.73891,89,1,0,0,0.1,0.025246,7.73779,286887
1342,1,9.75028,85,1,0,0,0.1,0.019816,7.75383,286973
1343,1,9.76279,81,1,0,0,0.1,0.028771,7.71718,287055
1344,1,9.72075,95,1,0,0,0.1,0.023744,7.74229,287151
1345,1,9.75261,85,1,0,0,0.1,0.019801,7.72582,287237
1346,1,-1.111,37,0,1,0,0.1,0.019443,7.73172,287275
1347,1,9.78985,72,1,0,0,0.1,0.024239,7.75746,287348
1348,1,9.75111,85,1,0,0,0.1,0.015285,7.74869,287434
1349,1,-1.19912,400,0,0,1,0.1,0.021455,7.72621,287834
1350,1,-1.19869,400,0,0,1,0.1,0.020958,7.73156,288234
1351,1,9.73881,89,1,0,0,0.1,0.021104,7.73297,288324
1352,1,9.69374,104,1,0,0,0.1,0.023344,7.72641,288429
1353,1,9.67438,111,1,0,0,0.1,0.022187,7.71103,288541
1354,1,9.78055,75,1,0,0,0.1,0.026648,7.72003,288617
1355,1,9.74212,88,1,0,0,0.1,0.020351,7.70626,288706
1356,1,9.76859,79,1,0,0,0.1,0.023065,7.69959,288786
1357,1,9.76273,81,1,0,0,0.1,0.01866,7.70152,288868
1358,1,9.65792,116,1,0,0,0.1,0.024893,7.71254,288985
1359,1,9.68169,108,1,0,0,0.1,0.024326,7.7186,289094
1360,1,9.70318,101,1,0,0,0.1,0.022173,7.69486,289196
1361,1,9.66084,115,1,0,0,0.1,0.018156,7.70422,289312
1362,1,9.6917,105,1,0,0,0.1,0.023339,7.71115,289418
1363,1,9.56517,147,1,0,0,0.1,0.021422,7.68943,289566
1364,1,9.72352,94,1,0,0,0.1,0.016632,7.69683,289661
1365,1,9.50166,168,1,0,0,0.1,0.020879,7.69719,289830
1366,1,9.78951,72,1,0,0,0.1,0.016162,7.69052,289903
1367,1,9.80177,68,1,0,0,0.1,0.031822,7.6764,289972
1368,1,9.75143,85,1,0,0,0.1,0.024687,7.68906,290058
1369,1,9.80798,66,1,0,0,0.1,0.023307,7.68604,290125
1370,1,9.81082,65,1,0,0,0.1,0.021671,7.69261,290191
1371,1,9.80781,66,1,0,0,0.1,0.021648,7.69103,290258
1372,1,9.79948,69,1,0,0,0.1,0.022355,7.69367,290328
1373,1,9.80126,68,1,0,0,0.1,0.02665,7.67388,290397
1374,1,9.70859,99,1,0,0,0.1,0.025168,7.68207,290497
1375,1,9.78683,73,1,0,0,0.1,0.021528,7.68548,290571
1376,1,9.80502,67,1,0,0,0.1,0.018691,7.70602,290639
1377,1,9.79223,71,1,0,0,0.1,0.023796,7.68161,290711
1378,1,9.7983,69,1,0,0,0.1,0.014385,7.69541,290781
1379,1,9.80469,67,1,0,0,0.1,0.026352,7.67871,290849
1380,1,9.8014,68,1,0,0,0.1,0.026225,7.67021,290918
1381,1,9.80722,66,1,0,0,0.1,0.015531,7.68308,290985
1382,1,9.78627,73,1,0,0,0.1,0.020332,7.67984,291059
1383,1,9.82016,62,1,0,0,0.1,0.028547,7.68675,291122
1384,1,9.79573,70,1,0,0,0.1,0.021248,7.67704,291193
1385,1,9.79303,71,1,0,0,0.1,0.014329,7.68728,291265
1386,1,9.76535,80,1,0,0,0.1,0.015647,7.68532,291346
1387,1,9.80797,66,1,0,0,0.1,0.019632,7.69383,291413
1388,1,9.79588,70,1,0,0,0.1,0.018308,7.69039,291484
1389,1,9.76007,82,1,0,0,0.1,0.019342,7.67617,291567
1390,1,9.79008,72,1,0,0,0.1,0.020296,7.66727,291640
1391,1,9.80196,68,1,0,0,0.1,0.013287,7.67938,291709
1392,1,9.80483,67,1,0,0,0.1,0.022132,7.67489,291777
1393,1,9.74162,88,1,0,0,0.1,0.023151,7.68311,291866
1394,1,9.79587,70,1,0,0,0.1,0.01913,7.6698,291937
1395,1,-1.939,313,0,1,0,0.1,0.022282,7.6746,292251
1396,1,-1.324,108,0,1,0,0.1,0.025032,7.66664,292360
1397,1,-1.099,33,0,1,0,0.1,0.009824,7.65287,292394
1398,1,9.69124,105,1,0,0,0.1,0.024574,7.66413,292500
1399,1,9.68182,108,1,0,0,0.1,0.019927,7.68026,292609
1400,1,-1.081,27,0,1,0,0.1,0.01807,7.66325,292637
1401,1,9.73576,90,1,0,0,0.1,0.017146,7.65292,292728
1402,1,-1.084,28,0,1,0,0.1,0.017653,7.65283,292757
1403,1,9.68833,106,1,0,0,0.1,0.019269,7.65227,292864
1404,1,9.61878,129,1,0,0,0.1,0.022356,7.65459,292994
1405,1,-1.582,194,0,1,0,0.1,0.02276,7.63953,293189
1406,1,9.74182,88,1,0,0,0.1,0.016949,7.6275,293278
1407,1,-1.057,19,0,1,0,0.1,0.015279,7.6426,293298
1408,1,9.65196,118,1,0,0,0.1,0.019484,7.62286,293417
1409,1,9.6637,114,1,0,0,0.1,0.026449,7.63382,293532
1410,1,-1.393,131,0,1,0,0.1,0.023116,7.62909,293664
1411,1,9.78091,75,1,0,0,0.1,0.020974,7.63161,293740
1412,1,9.75429,84,1,0,0,0.1,0.018715,7.62397,293825
1413,1,9.75989,82,1,0,0,0.1,0.018555,7.61295,293908
1414,1,9.72965,92,1,0,0,0.1,0.018056,7.59804,294001
1415,1,9.79281,71,1,0,0,0.1,0.018289,7.62408,294073
1416,1,-1.2,400,0,0,1,0.1,0.020135,7.60744,294473
1417,1,9.74499,87,1,0,0,0.1,0.016161,7.60848,294561
1418,1,9.72127,95,1,0,0,0.1,0.02214,7.61476,294657
1419,1,9.74226,88,1,0,0,0.1,0.020008,7.59832,294746
1420,1,9.72968,92,1,0,0,0.1,0.014939,7.61489,294839
1421,1,9.72094,95,1,0,0,0.1,0.01864,7.60299,294935
1422,1,9.72651,93,1,0,0,0.1,0.021248,7.59717,295029
